Entity,Code,Day,people_fully_vaccinated
Texas,,2021-01-23,251815
Texas,,2021-01-24,259056
Texas,,2021-01-25,270118
Texas,,2021-01-26,301684
Texas,,2021-01-27,324212
Texas,,2021-01-28,373624
Texas,,2021-01-29,413844
Texas,,2021-01-30,452040
Texas,,2021-01-31,478812
Texas,,2021-02-01,502794
Texas,,2021-02-02,502794
Texas,,2021-02-03,564433
Texas,,2021-02-04,621991
Texas,,2021-02-05,670782
Texas,,2021-02-06,734386
Texas,,2021-02-07,779857
Texas,,2021-02-08,806885
Texas,,2021-02-09,843836
Texas,,2021-02-10,893767
Texas,,2021-02-11,960517
Texas,,2021-02-12,1036384
Texas,,2021-02-13,1103754
Texas,,2021-02-14,1159996
Texas,,2021-02-16,1215236
Texas,,2021-02-17,1249085
Texas,,2021-02-18,1259237
Texas,,2021-02-19,1331268
Texas,,2021-02-20,1367318
Texas,,2021-02-21,1400924
Texas,,2021-02-22,1434295
Texas,,2021-02-23,1492293
Texas,,2021-02-24,1563048
Texas,,2021-02-25,1598951
Texas,,2021-02-26,1682309
Texas,,2021-02-27,1728456
Texas,,2021-02-28,1804118
Texas,,2021-03-01,1804118
Texas,,2021-03-02,1984483
Texas,,2021-03-03,2098647
Texas,,2021-03-04,2174327
Texas,,2021-03-05,2235145
Texas,,2021-03-06,2316297
Texas,,2021-03-07,2351296
Texas,,2021-03-08,2392254
Texas,,2021-03-09,2460920
Texas,,2021-03-10,2538748
Texas,,2021-03-11,2598847
Texas,,2021-03-12,2691427
Texas,,2021-03-13,2776633
Texas,,2021-03-14,2827711
Texas,,2021-03-15,2866512
Texas,,2021-03-16,2897500
Texas,,2021-03-17,2941437
Texas,,2021-03-18,2986118
Texas,,2021-03-19,3031660
Texas,,2021-03-20,3084094
Texas,,2021-03-21,3143362
Texas,,2021-03-22,3191523
Texas,,2021-03-23,3228903
Texas,,2021-03-24,3235291
Texas,,2021-03-25,3341681
Texas,,2021-03-26,3446084
Texas,,2021-03-27,3577806
Texas,,2021-03-28,3684436
Texas,,2021-03-29,3756181
Texas,,2021-03-30,3863243
Texas,,2021-03-31,3973093
Texas,,2021-04-01,4153575
Texas,,2021-04-02,4339888
Texas,,2021-04-03,4454581
Texas,,2021-04-04,4564010
Texas,,2021-04-05,4670842
Texas,,2021-04-06,4796711
Texas,,2021-04-07,4912656
Texas,,2021-04-08,5069262
Texas,,2021-04-09,5264535
Texas,,2021-04-10,5502168
Texas,,2021-04-11,5650179
Texas,,2021-04-12,5758786
Texas,,2021-04-13,5867492
Texas,,2021-04-14,6000263
Texas,,2021-04-15,6158775
Texas,,2021-04-16,6298033
Texas,,2021-04-17,6408763
Texas,,2021-04-18,6458707
Texas,,2021-04-19,6561710
Texas,,2021-04-20,6631191
Texas,,2021-04-21,6734779
Texas,,2021-04-22,6882900
Texas,,2021-04-23,7023472
Texas,,2021-04-24,7155176
Texas,,2021-04-25,7267787
Texas,,2021-04-26,7332085
Texas,,2021-04-27,7404324
Texas,,2021-04-28,7512024
Texas,,2021-04-29,7654594
Texas,,2021-04-30,7826009
Texas,,2021-05-01,7960964
Texas,,2021-05-02,8037727
Texas,,2021-05-03,8081630
Texas,,2021-05-04,8130177
Texas,,2021-05-05,8247643
Texas,,2021-05-06,8365487
Texas,,2021-05-07,8507634
Texas,,2021-05-08,8629882
Texas,,2021-05-09,8742609
Texas,,2021-05-10,8806632
Texas,,2021-05-11,8875272
Texas,,2021-05-12,8962867
Texas,,2021-05-13,9058956
Texas,,2021-05-14,9156193
Texas,,2021-05-15,9264949
Texas,,2021-05-16,9377315
Texas,,2021-05-17,9455859
Texas,,2021-05-18,9505017
Texas,,2021-05-19,9586146
Texas,,2021-05-20,9654297
Texas,,2021-05-21,9755603
Texas,,2021-05-22,9812817
Texas,,2021-05-23,9878166
Texas,,2021-05-24,9917199
Texas,,2021-05-25,9966234
Texas,,2021-05-26,10033635
Texas,,2021-05-27,10088586
Texas,,2021-05-28,10156858
Texas,,2021-05-29,10223071
Texas,,2021-05-30,10272326
Texas,,2021-06-01,10325589
Texas,,2021-06-02,10355208
Texas,,2021-06-03,10395423
Texas,,2021-06-04,10457956
Texas,,2021-06-05,10506744
Texas,,2021-06-06,10583077
Texas,,2021-06-07,10623566
Texas,,2021-06-08,10662171
Texas,,2021-06-09,10719245
Texas,,2021-06-10,10787111
Texas,,2021-06-11,10856801
Texas,,2021-06-12,10956306
Texas,,2021-06-13,11003643
Texas,,2021-06-14,11040641
Texas,,2021-06-15,11111358
Texas,,2021-06-16,11228415
United States,USA,2021-01-12,782228
United States,USA,2021-01-13,1020260
United States,USA,2021-01-15,1610524
United States,USA,2021-01-19,2023124
United States,USA,2021-01-20,2161419
United States,USA,2021-01-21,2394961
United States,USA,2021-01-22,2756953
United States,USA,2021-01-23,3027865
United States,USA,2021-01-24,3216836
United States,USA,2021-01-25,3346390
United States,USA,2021-01-26,3481921
United States,USA,2021-01-27,3801053
United States,USA,2021-01-28,4263056
United States,USA,2021-01-29,4780888
United States,USA,2021-01-30,5259693
United States,USA,2021-01-31,5657142
United States,USA,2021-02-01,5927847
United States,USA,2021-02-02,6064792
United States,USA,2021-02-03,6436931
United States,USA,2021-02-04,6926050
United States,USA,2021-02-05,7503864
United States,USA,2021-02-06,8317180
United States,USA,2021-02-07,9147185
United States,USA,2021-02-08,9518015
United States,USA,2021-02-09,9840429
United States,USA,2021-02-10,10469514
United States,USA,2021-02-11,11188782
United States,USA,2021-02-12,12085830
United States,USA,2021-02-13,13082172
United States,USA,2021-02-14,14077440
United States,USA,2021-02-16,15015434
United States,USA,2021-02-17,15471536
United States,USA,2021-02-18,16162358
United States,USA,2021-02-19,17039118
United States,USA,2021-02-20,17895667
United States,USA,2021-02-21,18865319
United States,USA,2021-02-22,19438495
United States,USA,2021-02-23,19882544
United States,USA,2021-02-24,20607261
United States,USA,2021-02-25,21555117
United States,USA,2021-02-26,22613359
United States,USA,2021-02-27,23698627
United States,USA,2021-02-28,24779920
United States,USA,2021-03-01,25466405
United States,USA,2021-03-02,26162122
United States,USA,2021-03-03,26957804
United States,USA,2021-03-04,27795980
United States,USA,2021-03-05,28701201
United States,USA,2021-03-06,29776160
United States,USA,2021-03-07,30686881
United States,USA,2021-03-08,31493040
United States,USA,2021-03-09,32102061
United States,USA,2021-03-10,32904161
United States,USA,2021-03-11,33863127
United States,USA,2021-03-12,35000159
United States,USA,2021-03-13,36929777
United States,USA,2021-03-14,37459269
United States,USA,2021-03-15,38335432
United States,USA,2021-03-16,39042345
United States,USA,2021-03-17,39989196
United States,USA,2021-03-18,40981464
United States,USA,2021-03-19,41934629
United States,USA,2021-03-20,43036818
United States,USA,2021-03-21,44141228
United States,USA,2021-03-22,44910946
United States,USA,2021-03-23,45533962
United States,USA,2021-03-24,46365515
United States,USA,2021-03-25,47419832
United States,USA,2021-03-26,48695172
United States,USA,2021-03-27,50141769
United States,USA,2021-03-28,51593564
United States,USA,2021-03-29,52614231
United States,USA,2021-03-30,53423486
United States,USA,2021-03-31,54607041
United States,USA,2021-04-01,56089614
United States,USA,2021-04-02,57984785
United States,USA,2021-04-03,59858146
United States,USA,2021-04-04,61416536
United States,USA,2021-04-05,62392065
United States,USA,2021-04-06,63016976
United States,USA,2021-04-07,64422618
United States,USA,2021-04-08,66203123
United States,USA,2021-04-09,68202458
United States,USA,2021-04-10,70692645
United States,USA,2021-04-11,72630892
United States,USA,2021-04-12,74066085
United States,USA,2021-04-13,75322283
United States,USA,2021-04-14,76681252
United States,USA,2021-04-15,78498290
United States,USA,2021-04-16,80609818
United States,USA,2021-04-17,82471151
United States,USA,2021-04-18,84263408
United States,USA,2021-04-19,85365180
United States,USA,2021-04-20,86223506
United States,USA,2021-04-21,87592646
United States,USA,2021-04-22,89245776
United States,USA,2021-04-23,91175995
United States,USA,2021-04-24,93078040
United States,USA,2021-04-25,94772329
United States,USA,2021-04-26,95888088
United States,USA,2021-04-27,96747454
United States,USA,2021-04-28,98044421
United States,USA,2021-04-29,99668945
United States,USA,2021-04-30,101407318
United States,USA,2021-05-01,103422555
United States,USA,2021-05-02,104774652
United States,USA,2021-05-03,105523520
United States,USA,2021-05-04,106168588
United States,USA,2021-05-05,107346533
United States,USA,2021-05-06,108926627
United States,USA,2021-05-07,110874920
United States,USA,2021-05-08,112626771
United States,USA,2021-05-09,114258244
United States,USA,2021-05-10,115530780
United States,USA,2021-05-11,116576359
United States,USA,2021-05-12,117647439
United States,USA,2021-05-13,118987308
United States,USA,2021-05-14,120258637
United States,USA,2021-05-15,121768268
United States,USA,2021-05-16,122999721
United States,USA,2021-05-17,123828224
United States,USA,2021-05-18,124455693
United States,USA,2021-05-19,125453423
United States,USA,2021-05-20,126605166
United States,USA,2021-05-21,127778250
United States,USA,2021-05-22,129006463
United States,USA,2021-05-23,130014175
United States,USA,2021-05-24,130615797
United States,USA,2021-05-25,131078608
United States,USA,2021-05-26,131850089
United States,USA,2021-05-27,132769894
United States,USA,2021-05-28,133532544
United States,USA,2021-05-29,134418748
United States,USA,2021-05-30,135087319
United States,USA,2021-06-01,135867425
United States,USA,2021-06-02,136155250
United States,USA,2021-06-03,136644618
United States,USA,2021-06-04,137455367
United States,USA,2021-06-05,138112702
United States,USA,2021-06-06,138969323
United States,USA,2021-06-07,139748661
United States,USA,2021-06-08,140441957
United States,USA,2021-06-09,140980110
United States,USA,2021-06-10,141583252
United States,USA,2021-06-11,142095530
United States,USA,2021-06-12,143119077
United States,USA,2021-06-13,143921222
United States,USA,2021-06-14,144919339
United States,USA,2021-06-15,145768367
United States,USA,2021-06-16,146456124
Utah,,2021-01-12,4608
Utah,,2021-01-13,6021
Utah,,2021-01-15,10534
Utah,,2021-01-19,15367
Utah,,2021-01-20,16272
Utah,,2021-01-21,17275
Utah,,2021-01-22,20697
Utah,,2021-01-23,20697
Utah,,2021-01-24,20697
Utah,,2021-01-25,25693
Utah,,2021-01-26,25817
Utah,,2021-01-27,30065
Utah,,2021-01-28,30065
Utah,,2021-01-29,40909
Utah,,2021-01-30,45874
Utah,,2021-01-31,45874
Utah,,2021-02-01,62607
Utah,,2021-02-02,63286
Utah,,2021-02-03,63286
Utah,,2021-02-04,74992
Utah,,2021-02-05,80826
Utah,,2021-02-06,88190
Utah,,2021-02-07,88190
Utah,,2021-02-08,104274
Utah,,2021-02-09,105704
Utah,,2021-02-10,105704
Utah,,2021-02-11,105704
Utah,,2021-02-12,105704
Utah,,2021-02-13,105704
Utah,,2021-02-14,105704
Utah,,2021-02-16,118086
Utah,,2021-02-17,118086
Utah,,2021-02-18,126080
Utah,,2021-02-19,136006
Utah,,2021-02-20,146105
Utah,,2021-02-21,146286
Utah,,2021-02-22,146464
Utah,,2021-02-23,146600
Utah,,2021-02-24,155000
Utah,,2021-02-25,168507
Utah,,2021-02-26,168912
Utah,,2021-02-27,177284
Utah,,2021-02-28,177863
Utah,,2021-03-01,177939
Utah,,2021-03-02,191035
Utah,,2021-03-03,196772
Utah,,2021-03-04,197103
Utah,,2021-03-05,206656
Utah,,2021-03-06,212046
Utah,,2021-03-07,212699
Utah,,2021-03-08,216903
Utah,,2021-03-09,236663
Utah,,2021-03-10,243839
Utah,,2021-03-11,244148
Utah,,2021-03-12,254461
Utah,,2021-03-13,261200
Utah,,2021-03-14,265873
Utah,,2021-03-15,266179
Utah,,2021-03-16,274333
Utah,,2021-03-17,281144
Utah,,2021-03-18,286393
Utah,,2021-03-19,286744
Utah,,2021-03-20,287217
Utah,,2021-03-21,306280
Utah,,2021-03-22,306453
Utah,,2021-03-23,311028
Utah,,2021-03-24,319752
Utah,,2021-03-25,330233
Utah,,2021-03-26,330542
Utah,,2021-03-27,349599
Utah,,2021-03-28,349967
Utah,,2021-03-29,350096
Utah,,2021-03-30,365762
Utah,,2021-03-31,365896
Utah,,2021-04-01,379843
Utah,,2021-04-02,380048
Utah,,2021-04-03,418324
Utah,,2021-04-04,418702
Utah,,2021-04-05,436033
Utah,,2021-04-06,442327
Utah,,2021-04-07,453779
Utah,,2021-04-08,468812
Utah,,2021-04-09,489175
Utah,,2021-04-10,515323
Utah,,2021-04-11,515888
Utah,,2021-04-12,516667
Utah,,2021-04-13,547046
Utah,,2021-04-14,563429
Utah,,2021-04-15,574862
Utah,,2021-04-16,591806
Utah,,2021-04-17,623611
Utah,,2021-04-18,623854
Utah,,2021-04-19,643457
Utah,,2021-04-20,643497
Utah,,2021-04-21,651042
Utah,,2021-04-22,668588
Utah,,2021-04-23,688267
Utah,,2021-04-24,705307
Utah,,2021-04-25,705617
Utah,,2021-04-26,705703
Utah,,2021-04-27,722108
Utah,,2021-04-28,737028
Utah,,2021-04-29,749497
Utah,,2021-04-30,749770
Utah,,2021-05-01,781308
Utah,,2021-05-02,781601
Utah,,2021-05-03,781686
Utah,,2021-05-04,800160
Utah,,2021-05-05,815952
Utah,,2021-05-06,827388
Utah,,2021-05-07,827573
Utah,,2021-05-08,841749
Utah,,2021-05-09,842026
Utah,,2021-05-10,842220
Utah,,2021-05-11,897836
Utah,,2021-05-12,898019
Utah,,2021-05-13,916716
Utah,,2021-05-14,928347
Utah,,2021-05-15,928638
Utah,,2021-05-16,928884
Utah,,2021-05-17,928948
Utah,,2021-05-18,962040
Utah,,2021-05-19,968814
Utah,,2021-05-20,979914
Utah,,2021-05-21,989051
Utah,,2021-05-22,1001964
Utah,,2021-05-23,1002111
Utah,,2021-05-24,1002182
Utah,,2021-05-25,1016859
Utah,,2021-05-26,1026085
Utah,,2021-05-27,1026238
Utah,,2021-05-28,1026545
Utah,,2021-05-29,1026699
Utah,,2021-05-30,1026795
Utah,,2021-06-01,1041941
Utah,,2021-06-02,1041967
Utah,,2021-06-03,1042991
Utah,,2021-06-04,1043093
Utah,,2021-06-05,1058898
Utah,,2021-06-06,1058981
Utah,,2021-06-07,1059097
Utah,,2021-06-08,1078225
Utah,,2021-06-09,1078289
Utah,,2021-06-10,1078369
Utah,,2021-06-11,1089161
Utah,,2021-06-12,1095684
Utah,,2021-06-13,1095829
Utah,,2021-06-14,1113192
Utah,,2021-06-15,1134602
Utah,,2021-06-16,1134662
Vermont,,2021-01-15,4100
Vermont,,2021-01-19,6114
Vermont,,2021-01-20,6167
Vermont,,2021-01-21,6545
Vermont,,2021-01-22,7954
Vermont,,2021-01-23,8877
Vermont,,2021-01-24,9853
Vermont,,2021-01-25,10195
Vermont,,2021-01-26,10349
Vermont,,2021-01-27,10806
Vermont,,2021-01-28,12418
Vermont,,2021-01-29,14168
Vermont,,2021-01-30,15213
Vermont,,2021-01-31,16491
Vermont,,2021-02-01,18338
Vermont,,2021-02-02,18903
Vermont,,2021-02-03,19237
Vermont,,2021-02-04,20843
Vermont,,2021-02-05,22483
Vermont,,2021-02-06,24212
Vermont,,2021-02-07,26162
Vermont,,2021-02-08,27144
Vermont,,2021-02-09,28010
Vermont,,2021-02-10,28122
Vermont,,2021-02-11,29713
Vermont,,2021-02-12,31208
Vermont,,2021-02-13,32186
Vermont,,2021-02-14,33495
Vermont,,2021-02-16,36773
Vermont,,2021-02-17,36957
Vermont,,2021-02-18,38381
Vermont,,2021-02-19,40829
Vermont,,2021-02-20,43084
Vermont,,2021-02-21,45017
Vermont,,2021-02-22,45725
Vermont,,2021-02-23,46663
Vermont,,2021-02-24,46877
Vermont,,2021-02-25,48194
Vermont,,2021-02-26,49372
Vermont,,2021-02-27,51631
Vermont,,2021-02-28,54139
Vermont,,2021-03-01,56934
Vermont,,2021-03-02,58448
Vermont,,2021-03-03,58977
Vermont,,2021-03-04,59938
Vermont,,2021-03-05,60708
Vermont,,2021-03-06,61961
Vermont,,2021-03-07,64474
Vermont,,2021-03-08,67485
Vermont,,2021-03-09,69148
Vermont,,2021-03-10,69928
Vermont,,2021-03-11,71639
Vermont,,2021-03-12,73038
Vermont,,2021-03-13,77757
Vermont,,2021-03-14,77769
Vermont,,2021-03-15,80189
Vermont,,2021-03-16,82273
Vermont,,2021-03-17,84148
Vermont,,2021-03-18,86222
Vermont,,2021-03-19,88186
Vermont,,2021-03-20,90314
Vermont,,2021-03-21,93226
Vermont,,2021-03-22,94166
Vermont,,2021-03-23,96754
Vermont,,2021-03-24,98352
Vermont,,2021-03-25,99990
Vermont,,2021-03-26,102707
Vermont,,2021-03-27,105283
Vermont,,2021-03-28,108611
Vermont,,2021-03-29,111151
Vermont,,2021-03-30,114662
Vermont,,2021-03-31,117656
Vermont,,2021-04-01,119943
Vermont,,2021-04-02,124263
Vermont,,2021-04-03,133072
Vermont,,2021-04-04,133803
Vermont,,2021-04-05,138468
Vermont,,2021-04-06,141456
Vermont,,2021-04-07,142678
Vermont,,2021-04-08,145510
Vermont,,2021-04-09,151206
Vermont,,2021-04-10,158310
Vermont,,2021-04-11,163581
Vermont,,2021-04-12,169769
Vermont,,2021-04-13,173413
Vermont,,2021-04-14,177298
Vermont,,2021-04-15,181510
Vermont,,2021-04-16,186187
Vermont,,2021-04-17,186455
Vermont,,2021-04-18,194015
Vermont,,2021-04-19,197369
Vermont,,2021-04-20,203358
Vermont,,2021-04-21,204701
Vermont,,2021-04-22,207703
Vermont,,2021-04-23,209578
Vermont,,2021-04-24,213558
Vermont,,2021-04-25,217157
Vermont,,2021-04-26,222382
Vermont,,2021-04-27,224807
Vermont,,2021-04-28,226800
Vermont,,2021-04-29,229298
Vermont,,2021-04-30,232682
Vermont,,2021-05-01,236673
Vermont,,2021-05-02,241701
Vermont,,2021-05-03,245497
Vermont,,2021-05-04,248809
Vermont,,2021-05-05,250698
Vermont,,2021-05-06,253677
Vermont,,2021-05-07,256757
Vermont,,2021-05-08,259250
Vermont,,2021-05-09,266995
Vermont,,2021-05-10,270812
Vermont,,2021-05-11,273004
Vermont,,2021-05-12,276965
Vermont,,2021-05-13,279619
Vermont,,2021-05-14,282876
Vermont,,2021-05-15,287383
Vermont,,2021-05-16,292678
Vermont,,2021-05-17,296399
Vermont,,2021-05-18,299815
Vermont,,2021-05-19,301979
Vermont,,2021-05-20,305465
Vermont,,2021-05-21,313653
Vermont,,2021-05-22,317242
Vermont,,2021-05-23,322688
Vermont,,2021-05-24,329084
Vermont,,2021-05-25,331529
Vermont,,2021-05-26,334376
Vermont,,2021-05-27,333208
Vermont,,2021-05-28,337278
Vermont,,2021-05-29,341324
Vermont,,2021-05-30,345799
Vermont,,2021-06-01,351788
Vermont,,2021-06-02,352977
Vermont,,2021-06-03,354287
Vermont,,2021-06-04,356637
Vermont,,2021-06-05,360867
Vermont,,2021-06-06,364639
Vermont,,2021-06-07,367863
Vermont,,2021-06-08,370619
Vermont,,2021-06-09,371051
Vermont,,2021-06-10,373214
Vermont,,2021-06-11,373274
Vermont,,2021-06-12,377683
Vermont,,2021-06-13,382096
Vermont,,2021-06-14,386230
Vermont,,2021-06-15,390970
Vermont,,2021-06-16,392724
Veterans Health,,2021-01-12,19301
Veterans Health,,2021-01-13,26487
Veterans Health,,2021-01-15,36983
Veterans Health,,2021-01-19,43469
Veterans Health,,2021-01-20,44329
Veterans Health,,2021-01-21,62996
Veterans Health,,2021-01-22,81966
Veterans Health,,2021-01-23,93168
Veterans Health,,2021-01-24,99328
Veterans Health,,2021-01-25,101396
Veterans Health,,2021-01-26,101749
Veterans Health,,2021-01-27,119254
Veterans Health,,2021-01-28,136319
Veterans Health,,2021-01-29,151793
Veterans Health,,2021-01-30,166191
Veterans Health,,2021-01-31,176655
Veterans Health,,2021-02-01,181258
Veterans Health,,2021-02-02,182677
Veterans Health,,2021-02-03,199554
Veterans Health,,2021-02-04,208498
Veterans Health,,2021-02-05,229255
Veterans Health,,2021-02-06,253303
Veterans Health,,2021-02-07,291482
Veterans Health,,2021-02-08,305197
Veterans Health,,2021-02-09,308881
Veterans Health,,2021-02-10,332704
Veterans Health,,2021-02-11,355921
Veterans Health,,2021-02-12,381365
Veterans Health,,2021-02-13,409548
Veterans Health,,2021-02-14,453043
Veterans Health,,2021-02-16,479556
Veterans Health,,2021-02-17,488912
Veterans Health,,2021-02-18,521010
Veterans Health,,2021-02-19,545078
Veterans Health,,2021-02-20,571860
Veterans Health,,2021-02-21,599755
Veterans Health,,2021-02-22,627679
Veterans Health,,2021-02-23,656399
Veterans Health,,2021-02-24,676163
Veterans Health,,2021-02-25,698669
Veterans Health,,2021-02-26,719102
Veterans Health,,2021-02-27,775917
Veterans Health,,2021-02-28,805178
Veterans Health,,2021-03-01,822571
Veterans Health,,2021-03-02,830514
Veterans Health,,2021-03-03,853672
Veterans Health,,2021-03-04,879401
Veterans Health,,2021-03-05,905414
Veterans Health,,2021-03-06,930285
Veterans Health,,2021-03-07,954657
Veterans Health,,2021-03-08,981964
Veterans Health,,2021-03-09,988084
Veterans Health,,2021-03-10,1015740
Veterans Health,,2021-03-11,1052098
Veterans Health,,2021-03-12,1088915
Veterans Health,,2021-03-13,1171560
Veterans Health,,2021-03-14,1171730
Veterans Health,,2021-03-15,1229953
Veterans Health,,2021-03-16,1241222
Veterans Health,,2021-03-17,1267151
Veterans Health,,2021-03-18,1298229
Veterans Health,,2021-03-19,1329156
Veterans Health,,2021-03-20,1356527
Veterans Health,,2021-03-21,1383672
Veterans Health,,2021-03-22,1410609
Veterans Health,,2021-03-23,1415773
Veterans Health,,2021-03-24,1440937
Veterans Health,,2021-03-25,1473258
Veterans Health,,2021-03-26,1506678
Veterans Health,,2021-03-27,1543610
Veterans Health,,2021-03-28,1580773
Veterans Health,,2021-03-29,1617504
Veterans Health,,2021-03-30,1622464
Veterans Health,,2021-03-31,1653229
Veterans Health,,2021-04-01,1689565
Veterans Health,,2021-04-02,1724653
Veterans Health,,2021-04-03,1760289
Veterans Health,,2021-04-04,1794774
Veterans Health,,2021-04-05,1814135
